id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
535717350,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,3,45 mph,19,11
543731989,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,4,45 mph,19,11
566191015,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,3,45 mph,19,11
566191017,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,4,45 mph,19,11
566191018,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,4,45 mph,19,11
572219314,Red Bank Expressway,motorway,yes,B,HIGH,no,A41,Red Bank,,4,45 mph,19,11
572219315,Red Bank Expressway,motorway,yes,B,HIGH,no,A41,Red Bank,,2,45 mph,19,11
669509978,Red Bank Expressway,motorway,yes,B,HIGH,no,A41,Red Bank,,4,45 mph,19,11
715987089,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,4,45 mph,19,11
715987091,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,4,45 mph,19,11
715987092,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,2,45 mph,19,11
1395652703,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,2,45 mph,19,11
1395652704,Red Bank Expressway,trunk,yes,B,HIGH,no,A41,Red Bank,,3,45 mph,19,11
19057387,Duck Creek Road,tertiary,yes,B,HIGH,no,A41,Duck Creek,,2,35 mph,36,10
19057392,Duck Creek Road,service,,B,HIGH,no,A41,,,,,36,10
33871087,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,4,35 mph,36,10
61359300,Duck Creek Road,tertiary,no,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
77516709,Duck Creek Road,service,,B,HIGH,no,A41,Duck Creek,,,,36,10
292915215,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,5,35 mph,36,10
535717332,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,5,35 mph,36,10
535717333,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,5,35 mph,36,10
543731988,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,4,35 mph,36,10
543731991,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,6,35 mph,36,10
545947739,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,2,35 mph,36,10
545947740,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
545947741,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
545947742,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,2,35 mph,36,10
545947743,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
545947744,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,2,35 mph,36,10
545947745,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
545947746,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
545947747,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,2,35 mph,36,10
545947748,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
545947749,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
545947750,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,2,35 mph,36,10
545947752,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,3,35 mph,36,10
545947753,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,2,35 mph,36,10
545947754,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,3,35 mph,36,10
545947755,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,2,35 mph,36,10
545947760,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,3,35 mph,36,10
545947761,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,4,35 mph,36,10
545947762,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,4,35 mph,36,10
545947764,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,5,35 mph,36,10
545947765,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,4,35 mph,36,10
545947766,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,5,35 mph,36,10
545947767,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,asphalt,4,35 mph,36,10
564229995,Duck Creek Road,tertiary,yes,B,HIGH,no,A41,Duck Creek,,2,35 mph,36,10
737201324,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
737201325,Duck Creek Road,tertiary,,B,HIGH,no,A41,Duck Creek,,3,35 mph,36,10
19056929,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
372672318,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
372672319,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
372828323,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
372828324,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
529042255,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
529042273,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,4,25 mph,33,9
529042274,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
529042275,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
549080952,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
549080983,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
549080984,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
549080989,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
549080991,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
549080992,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
549080993,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
549081006,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
549081009,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
549081010,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
672424948,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
672424949,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
672424950,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
672424951,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
672425000,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
672425005,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
672425006,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
672425007,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
765889430,Hunt Road,tertiary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
965209073,Hunt Road,secondary,yes,B,HIGH,no,A41,Hunt,,1,25 mph,33,9
1080383548,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,3,25 mph,33,9
1136913973,Hunt Road,secondary,yes,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
1136913974,Hunt Road,secondary,yes,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
1147495690,Hunt Road,secondary,,B,HIGH,no,A41,Hunt,,2,25 mph,33,9
19052236,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,2,25 mph,28,8
23854352,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
23854354,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,2,25 mph,28,8
442364452,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
529042289,Blue Ash Road,tertiary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
529042290,Blue Ash Road,tertiary,,B,HIGH,no,A41,Blue Ash,,2,25 mph,28,8
549055696,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,2,25 mph,28,8
549055697,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549055707,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,2,25 mph,28,8
549080939,Blue Ash Road,tertiary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131465,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,4,25 mph,28,8
549131466,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131471,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131472,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131473,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131475,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131476,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131477,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131490,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131491,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131493,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131494,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
549131495,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,2,25 mph,28,8
715188493,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
715188494,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,2,25 mph,28,8
827467760,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
827467761,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
1149573220,Blue Ash Road,secondary,,B,HIGH,no,A41,Blue Ash,,3,25 mph,28,8
33112684,Ridge Road,residential,,B,HIGH,no,A41,Ridge,,,,31,7
235008127,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,4,25 mph,31,7
290686224,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,30 mph,31,7
292800325,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,,35 mph,31,7
529042223,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
529042224,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
529042225,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
529042226,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,4,35 mph,31,7
529042233,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
529042240,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
545947799,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,4,30 mph,31,7
545947800,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,2,30 mph,31,7
549055547,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,30 mph,31,7
549055548,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,4,30 mph,31,7
549055550,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,asphalt,3,25 mph,31,7
549055551,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,25 mph,31,7
549055556,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,2,25 mph,31,7
549055597,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,asphalt,3,25 mph,31,7
553470571,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,2,35 mph,31,7
553470577,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
553470584,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
553470741,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,,35 mph,31,7
553470742,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
553470743,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,35 mph,31,7
553470759,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,,35 mph,31,7
553470760,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,,35 mph,31,7
760213503,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,2,35 mph,31,7
1085292592,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,4,25 mph,31,7
1085292594,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,25 mph,31,7
1085292595,Ridge Road,secondary,,B,HIGH,no,A41,Ridge,,3,25 mph,31,7
1160674113,Ridge Road,residential,,B,HIGH,no,A41,Ridge,,,,31,7
19055531,Highland Avenue,residential,,B,HIGH,no,A41,Highland,,,,22,6
19055533,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,2,25 mph,22,6
19055541,Highland Avenue,residential,,B,HIGH,no,A41,Highland,,,,22,6
19060404,Highland Avenue,residential,,B,HIGH,no,A41,Highland,,3,25 mph,22,6
19062833,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,4,35 mph,22,6
223421968,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,5,35 mph,22,6
292959238,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,3,35 mph,22,6
292959280,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,2,35 mph,22,6
545947770,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,4,35 mph,22,6
545947778,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,4,35 mph,22,6
545947779,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,5,35 mph,22,6
545947780,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,5,35 mph,22,6
545947781,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,4,35 mph,22,6
545947783,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,4,35 mph,22,6
545947807,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,4,35 mph,22,6
545947809,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,2,35 mph,22,6
549055621,Highland Avenue,residential,,B,HIGH,no,A41,Highland,asphalt,,25 mph,22,6
1368706451,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,5,35 mph,22,6
1368706452,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,asphalt,5,35 mph,22,6
1369902451,Highland Avenue,residential,,B,HIGH,no,A41,Highland,asphalt,,25 mph,22,6
1449985449,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,asphalt,5,35 mph,22,6
1449985450,Highland Avenue,tertiary,,B,HIGH,no,A41,Highland,,4,35 mph,22,6
19065359,Kennedy Avenue,residential,,B,HIGH,no,A41,Kennedy,,,,24,3
19065360,Kennedy Avenue,residential,,B,HIGH,no,A41,Kennedy,,,,24,3
19065361,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,asphalt,2,,24,3
19065364,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,5,35 mph,24,3
19065365,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,2,,24,3
22768558,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,2,35 mph,24,3
28162678,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
59685794,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,asphalt,2,,24,3
59685795,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,2,,24,3
223421965,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
545947768,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
545947769,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
545947771,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
545947772,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,2,35 mph,24,3
545947773,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,3,35 mph,24,3
545947774,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,3,35 mph,24,3
545947775,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,3,35 mph,24,3
545947776,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,2,35 mph,24,3
549055595,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,3,,24,3
549055596,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,3,,24,3
746584053,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,2,35 mph,24,3
758888530,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
758888531,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
1443869076,Kennedy Avenue,tertiary,,B,HIGH,no,A41,Kennedy,,4,35 mph,24,3
19062193,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,,3,25 mph,12,3
19062195,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,asphalt,2,25 mph,12,3
292802521,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,,3,35 mph,12,3
298540427,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,asphalt,4,25 mph,12,3
570461782,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,,2,35 mph,12,3
570461783,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,asphalt,4,25 mph,12,3
570461798,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,asphalt,4,25 mph,12,3
570461800,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,,4,25 mph,12,3
570461818,Miami Avenue,secondary,no,B,HIGH,no,A41,Miami,asphalt,2,25 mph,12,3
690081722,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,,2,35 mph,12,3
1211064180,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,asphalt,4,25 mph,12,3
1211064181,Miami Avenue,secondary,,B,HIGH,no,A41,Miami,asphalt,4,25 mph,12,3
19054713,Disney Avenue,tertiary,,B,HIGH,no,A41,Disney,,4,,9,3
298551126,Disney Avenue,service,yes,B,HIGH,no,A41,Disney,,,,9,3
535706283,Disney Avenue,tertiary,,B,HIGH,no,A41,Disney,,3,,9,3
535706285,Disney Avenue,tertiary,,B,HIGH,no,A41,Disney,,3,,9,3
535706290,Disney Avenue,tertiary,,B,HIGH,no,A41,Disney,asphalt,3,,9,3
535706296,Disney Avenue,residential,,B,HIGH,no,A41,Disney,,3,,9,3
745244792,Disney Avenue,service,,B,HIGH,no,A41,Disney,,,,9,3
1390381064,Disney Avenue,tertiary,,B,HIGH,no,A41,Disney,,4,,9,3
1390381065,Disney Avenue,tertiary,,B,HIGH,no,A41,Disney,,3,,9,3
19071439,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,4,25 mph,10,2
529042230,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,3,25 mph,10,2
553022332,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,4,25 mph,10,2
553022374,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,2,25 mph,10,2
553022428,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,2,25 mph,10,2
672532566,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,3,25 mph,10,2
1380125486,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,2,25 mph,10,2
1422966354,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,3,25 mph,10,2
1422966355,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,3,25 mph,10,2
1499850386,East Columbia Avenue,secondary,,B,HIGH,no,A41,Columbia,,2,25 mph,10,2
19070000,Kugler Mill Road,residential,,B,HIGH,no,A41,Kugler Mill,,,,10,2
19070007,Kugler Mill Road,tertiary,,B,HIGH,no,A41,Kugler Mill,asphalt,2,35 mph,10,2
27499247,Kugler Mill Road,tertiary,,B,HIGH,no,A41,Kugler Mill,,,,10,2
27499250,Kugler Mill Road,tertiary,,B,HIGH,no,A41,Kugler Mill,,2,,10,2
28162989,Kugler Mill Road,tertiary,,B,HIGH,no,A41,Kugler Mill,,2,35 mph,10,2
41938307,Kugler Mill Road,unclassified,,B,HIGH,no,A41,Kugler Mill,,2,25 mph,10,2
292931688,Kugler Mill Road,tertiary,,B,HIGH,no,A41,Kugler Mill,,2,35 mph,10,2
442364453,Kugler Mill Road,tertiary,,B,HIGH,no,A41,Kugler Mill,,2,35 mph,10,2
732966001,Kugler Mill Road,unclassified,,B,HIGH,no,A41,Kugler Mill,,2,25 mph,10,2
1386309840,Kugler Mill Road,tertiary,,B,HIGH,no,A41,Kugler Mill,asphalt,2,35 mph,10,2
19055257,Fox Run Drive,residential,,B,HIGH,no,A41,Fox Run,,,,7,2
33112514,Fox Run Drive,residential,yes,AB,CRITICAL,no,A41,Fox Run,,,,7,2
33112528,Fox Run Drive,residential,,B,HIGH,no,A41,Fox Run,,,,7,2
33112530,Fox Run Drive,residential,yes,AB,CRITICAL,no,A41,Fox Run,,,,7,2
372828325,Fox Run Drive,residential,yes,AB,CRITICAL,no,A41,Fox Run,,,,7,2
372828326,Fox Run Drive,residential,,B,HIGH,no,A41,Fox Run,,,,7,2
372828327,Fox Run Drive,residential,yes,AB,CRITICAL,no,A41,Fox Run,,,,7,2
19069543,Hunters Creek Drive,residential,,B,HIGH,no,A41,Hunters Creek,,,,6,2
19069547,Hunters Creek Drive,residential,yes,AB,CRITICAL,no,A41,Hunters Creek,,,,6,2
372939674,Hunters Creek Drive,residential,,B,HIGH,no,A41,Hunters Creek,,,,6,2
372939675,Hunters Creek Drive,residential,yes,AB,CRITICAL,no,A41,Hunters Creek,,,,6,2
613443616,Hunters Creek Drive,service,,B,HIGH,no,A41,Hunters Creek,,,,6,2
613443621,Hunters Creek Drive,residential,,B,HIGH,no,A41,Hunters Creek,,,,6,2
19052119,Stewart Avenue,residential,,B,HIGH,no,A41,Stewart,,,,6,2
22768492,Stewart Avenue,tertiary,,B,HIGH,no,A41,Stewart,asphalt,2,35 mph,6,2
570464427,Stewart Avenue,tertiary,,B,HIGH,no,A41,Stewart,,3,35 mph,6,2
570464428,Stewart Avenue,secondary,,B,HIGH,no,A41,Stewart,,4,35 mph,6,2
570464429,Stewart Avenue,secondary,,B,HIGH,no,A41,Stewart,,4,35 mph,6,2
570464431,Stewart Avenue,tertiary,,B,HIGH,no,A41,Stewart,,3,35 mph,6,2
19065924,Commons Road,residential,,B,HIGH,no,A41,Commons,,,,5,2
34188692,Commons Road,residential,,B,HIGH,no,A41,Commons,,,,5,2
322843748,Commons Road,residential,,B,HIGH,no,A41,Commons,,,,5,2
322843749,Commons Road,residential,,B,HIGH,no,A41,Commons,,,,5,2
322843799,Commons Road,residential,,B,HIGH,no,A41,Commons,,,,5,2
19071742,3rd Street,residential,,B,HIGH,no,A41,3rd,,,,4,2
19071745,3rd Street,residential,yes,AB,CRITICAL,no,A41,3rd,,,,4,2
68521687,3rd Street,residential,yes,AB,CRITICAL,no,A41,3rd,,,,4,2
553022397,3rd Street,residential,yes,AB,CRITICAL,no,A41,3rd,,2,,4,2
19058699,Indiancreek Road,residential,yes,AB,CRITICAL,no,A41,Indiancreek,,,,4,2
322843816,Indiancreek Road,residential,yes,AB,CRITICAL,no,A41,Indiancreek,,,,4,2
1173863210,Indiancreek Road,residential,yes,AB,CRITICAL,no,A41,Indiancreek,,,,4,2
1173863212,Indiancreek Road,residential,yes,AB,CRITICAL,no,A41,Indiancreek,,,,4,2
80318865,Losantiville Avenue,tertiary,,B,HIGH,no,A41,Losantiville,,2,35 mph,4,2
549055562,Losantiville Avenue,tertiary,,B,HIGH,no,A41,Losantiville,,3,35 mph,4,2
1081393430,Losantiville Avenue,tertiary,,B,HIGH,no,A41,Losantiville,,3,35 mph,4,2
1081393432,Losantiville Avenue,tertiary,,B,HIGH,no,A41,Losantiville,,2,35 mph,4,2
19053223,Troon Court,residential,,B,HIGH,no,A41,Troon,,,,4,2
19053224,Troon Court,residential,,B,HIGH,no,A41,Troon,,,,4,2
33971561,Troon Court,residential,,B,HIGH,no,A41,Troon,,,,4,2
33971564,Troon Court,residential,,B,HIGH,no,A41,Troon,,,,4,2
19070482,Superior Avenue,residential,,B,HIGH,no,A41,Superior,,,,3,2
549055688,Superior Avenue,residential,,B,HIGH,no,A41,Superior,,,,3,2
1149015123,Superior Avenue,residential,,B,HIGH,no,A41,Superior,,,,3,2
19063855,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,3,30 mph,10,1
59685733,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,3,30 mph,10,1
549055549,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,2,30 mph,10,1
549055552,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,3,30 mph,10,1
549055561,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,3,30 mph,10,1
549055580,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,4,30 mph,10,1
549055581,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,3,30 mph,10,1
549055582,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,2,30 mph,10,1
549055684,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,,2,30 mph,10,1
549055685,Woodford Road,tertiary,,B,HIGH,no,A41,Woodford,asphalt,2,30 mph,10,1
198592688,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,5,,8,1
535706254,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,5,,8,1
535706255,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,5,,8,1
535706256,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,5,,8,1
535706257,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,6,,8,1
535706258,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,4,,8,1
535706260,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,5,,8,1
545947728,Ibsen Avenue,tertiary,,B,HIGH,no,A41,Ibsen,,4,,8,1
549116905,Malsbary Road,unclassified,,B,HIGH,no,A41,Malsbary,,,25 mph,7,1
549116906,Malsbary Road,unclassified,,B,HIGH,no,A41,Malsbary,,3,25 mph,7,1
691390624,Malsbary Road,unclassified,yes,B,HIGH,no,A41,Malsbary,,,25 mph,7,1
691390627,Malsbary Road,unclassified,yes,B,HIGH,no,A41,Malsbary,,,25 mph,7,1
691390628,Malsbary Road,unclassified,yes,B,HIGH,no,A41,Malsbary,,,25 mph,7,1
