id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
19057431,Inner Circle Drive,residential,,B,HIGH,no,A41,Inner Circle,,,,3,1
19057432,Inner Circle Drive,residential,yes,AB,CRITICAL,no,A41,Inner Circle,asphalt,1,,3,1
532646842,Inner Circle Drive,residential,yes,AB,CRITICAL,no,A41,Inner Circle,asphalt,1,,3,1
19070712,Alcott Lane,residential,,B,HIGH,no,A41,Alcott,,,,2,1
681876028,Alcott Lane,residential,yes,AB,CRITICAL,no,A41,Alcott,,,,2,1
19071977,Covered Bridge Road,residential,,B,HIGH,no,A41,Covered Bridge,,,,2,1
484162276,Covered Bridge Road,residential,,B,HIGH,no,A41,Covered Bridge,,,,2,1
19069303,Gambier Circle,residential,no,B,HIGH,no,A41,Gambier,asphalt,,,2,1
19069304,Gambier Circle,residential,,B,HIGH,no,A41,Gambier,asphalt,,,2,1
19069927,Mulberry Street,residential,,B,HIGH,no,A41,Mulberry,,,,2,1
199958772,Mulberry Street,residential,,B,HIGH,no,A41,Mulberry,,,,2,1
19070930,Regency Square Court,residential,,B,HIGH,no,A41,Regency Square,,,,2,1
904970731,Regency Square Court,residential,,B,HIGH,no,A41,Regency Square,,,,2,1
19059901,Werner Avenue,residential,,B,HIGH,no,A41,Werner,,,,2,1
19059903,Werner Avenue,residential,,B,HIGH,no,A41,Werner,,,,2,1
19061184,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,,,24,0
19071577,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
27919373,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
27919384,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,,,24,0
169669122,Mill Road,tertiary,yes,B,HIGH,no,A41,Mill,asphalt,1,,24,0
169669123,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,3,,24,0
532646768,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,3,,24,0
532646772,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,4,,24,0
532646775,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
532646786,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
532646789,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,3,,24,0
532646790,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,4,,24,0
532646792,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,4,,24,0
532646793,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,3,,24,0
532646794,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,4,,24,0
532646795,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,4,,24,0
532646797,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,3,,24,0
532646846,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,3,,24,0
532646848,Mill Road,tertiary,,B,HIGH,no,A41,Mill,asphalt,3,,24,0
532646849,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
759816723,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
767462285,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
1011566351,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,3,,24,0
1149065411,Mill Road,tertiary,,B,HIGH,no,A41,Mill,,,,24,0
27919281,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,asphalt,5,65 mph,12,0
27919296,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,4,65 mph,12,0
27919309,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,4,65 mph,12,0
280411122,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,4,65 mph,12,0
304629863,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,3,65 mph,12,0
304633200,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,3,65 mph,12,0
1042845607,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,asphalt,5,65 mph,12,0
1043421065,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,3,65 mph,12,0
1043421066,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,4,65 mph,12,0
1044769770,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,4,65 mph,12,0
1044769771,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,5,65 mph,12,0
1044770944,Circle Freeway,motorway,yes,B,HIGH,no,A15,I-275,,4,65 mph,12,0
19054235,Adams Road,residential,,B,HIGH,no,A41,Adams,,,,8,0
19054238,Adams Road,unclassified,,B,HIGH,no,A41,Adams,,,,8,0
217920700,Adams Road,residential,no,B,HIGH,no,A41,Adams,,3,,8,0
217920710,Adams Road,residential,,B,HIGH,no,A41,Adams,,,,8,0
559732778,Adams Road,residential,,B,HIGH,no,A41,Adams,,3,,8,0
559732779,Adams Road,residential,no,B,HIGH,no,A41,Adams,,,,8,0
560119798,Adams Road,residential,,B,HIGH,no,A41,Adams,,3,,8,0
560119799,Adams Road,residential,,B,HIGH,no,A41,Adams,,,,8,0
19063252,Carillon Boulevard,residential,yes,AB,CRITICAL,no,A41,Carillon,asphalt,,,7,0
169669082,Carillon Boulevard,residential,yes,AB,CRITICAL,no,A41,Carillon,asphalt,,,7,0
169669129,Carillon Boulevard,residential,,B,HIGH,no,A41,Carillon,,,,7,0
532646796,Carillon Boulevard,residential,yes,AB,CRITICAL,no,A41,Carillon,asphalt,2,,7,0
532646813,Carillon Boulevard,residential,yes,AB,CRITICAL,no,A41,Carillon,,1,,7,0
532646814,Carillon Boulevard,residential,yes,AB,CRITICAL,no,A41,Carillon,,2,,7,0
532646815,Carillon Boulevard,residential,,B,HIGH,no,A41,Carillon,,3,,7,0
19064959,Lakeview Drive,residential,,B,HIGH,no,A41,Lakeview,,,,7,0
19065914,Lakeview Drive,tertiary,,B,HIGH,no,A41,Lakeview,,,,7,0
31736172,Lakeview Drive,tertiary,,B,HIGH,no,A41,Lakeview,,,,7,0
432821166,Lakeview Drive,tertiary,-1,B,HIGH,no,A41,Lakeview,,,,7,0
432821167,Lakeview Drive,tertiary,,B,HIGH,no,A41,Lakeview,,,,7,0
966071710,Lakeview Drive,tertiary,,B,HIGH,no,A41,Lakeview,,,,7,0
1011566384,Lakeview Drive,tertiary,,B,HIGH,no,A41,Lakeview,,3,,7,0
19059345,McKelvey Road,service,,B,HIGH,no,A41,Mc Kelvey,asphalt,,25 mph,7,0
19059348,McKelvey Road,residential,,B,HIGH,no,A41,Mc Kelvey,,,,7,0
19059352,McKelvey Road,unclassified,,B,HIGH,no,A41,Mc Kelvey,,,,7,0
550390755,McKelvey Road,unclassified,,B,HIGH,no,A41,Mc Kelvey,,,,7,0
550390756,McKelvey Road,unclassified,,B,HIGH,no,A41,Mc Kelvey,,3,,7,0
550390757,McKelvey Road,unclassified,,B,HIGH,no,A41,Mc Kelvey,,3,,7,0
1387483151,McKelvey Road,service,,B,HIGH,no,A41,Mc Kelvey,,,,7,0
476361360,Pictoria Drive,unclassified,yes,B,HIGH,no,A63;A41,North Commerce,,,25 mph,5,0
531746119,Pictoria Drive,unclassified,yes,B,HIGH,no,A63;A41,North Commerce,,,25 mph,5,0
531746120,Pictoria Drive,unclassified,yes,B,HIGH,no,A63;A41,North Commerce,,,25 mph,5,0
761205747,Pictoria Drive,unclassified,,B,HIGH,no,A63;A41,North Commerce,,3,25 mph,5,0
761205748,Pictoria Drive,unclassified,,B,HIGH,no,A63;A41,North Commerce,,3,25 mph,5,0
19062404,Struble Road,unclassified,,B,HIGH,no,A41,Struble,,,,5,0
558429183,Struble Road,tertiary,,B,HIGH,no,A41,Struble,,,,5,0
558429184,Struble Road,tertiary,,B,HIGH,no,A41,Struble,,3,,5,0
559732645,Struble Road,tertiary,,B,HIGH,no,A41,Struble,,,,5,0
765961484,Struble Road,tertiary,,B,HIGH,no,A41,Struble,,,,5,0
19053087,Bobolink Avenue,residential,,B,HIGH,no,A41,Bobolink,,,,4,0
19053088,Bobolink Avenue,residential,,B,HIGH,no,A41,Bobolink,,,,4,0
28043202,Bobolink Avenue,residential,,B,HIGH,no,A41,Bobolink,,,,4,0
28043205,Bobolink Avenue,residential,,B,HIGH,no,A41,Bobolink,,,,4,0
19052536,Clovernook Avenue,residential,,B,HIGH,no,A41,Clovernook,,,,4,0
28043210,Clovernook Avenue,residential,,B,HIGH,no,A41,Clovernook,,,,4,0
28043211,Clovernook Avenue,residential,,B,HIGH,no,A41,Clovernook,,,,4,0
560119704,Clovernook Avenue,service,,B,HIGH,no,A41,Clovernook,,,,4,0
19056382,Donora Lane,residential,,B,HIGH,no,A41,Donora,,,,4,0
200714750,Donora Lane,residential,yes,AB,CRITICAL,no,A41,Donora,,,,4,0
200714762,Donora Lane,residential,yes,AB,CRITICAL,no,A41,Donora,,,,4,0
966071717,Donora Lane,residential,,B,HIGH,no,A41,Donora,,,,4,0
19054681,Farragut Road,residential,,B,HIGH,no,A41,Farragut,asphalt,3,,4,0
532171497,Farragut Road,residential,,B,HIGH,no,A41,Farragut,,3,,4,0
737163137,Farragut Road,residential,,B,HIGH,no,A41,Farragut,,,,4,0
920649429,Farragut Road,residential,,B,HIGH,no,A41,Farragut,,,,4,0
19069080,Forest Avenue,residential,,B,HIGH,no,A41,Forest,,,,4,0
19069096,Forest Avenue,residential,,B,HIGH,no,A41,Forest,,,,4,0
19069097,Forest Avenue,residential,,B,HIGH,no,A41,Forest,,,,4,0
265075087,Forest Avenue,residential,,B,HIGH,no,A41,Forest,,,,4,0
19071784,Glensprings Drive,residential,,B,HIGH,no,A41,Glensprings,,,,4,0
531746203,Glensprings Drive,residential,,B,HIGH,no,A41,Glensprings,,3,,4,0
531746207,Glensprings Drive,residential,,B,HIGH,no,A41,Glensprings,,3,,4,0
544990461,Glensprings Drive,tertiary,,B,HIGH,no,A41,Glensprings,,,,4,0
19054457,Kinney Avenue,residential,,B,HIGH,no,A41,Kinney,,,,4,0
244646052,Kinney Avenue,residential,,B,HIGH,no,A41,Kinney,,,,4,0
920685652,Kinney Avenue,residential,,B,HIGH,no,A41,Kinney,,,,4,0
920685653,Kinney Avenue,residential,,B,HIGH,no,A41,Kinney,,,,4,0
19057164,Valleyview Drive,service,,B,HIGH,no,A41,Valleyview,asphalt,,25 mph,4,0
19057168,Valleyview Drive,service,,B,HIGH,no,A41,Valleyview,asphalt,,25 mph,4,0
19072131,Valleyview Drive,service,,B,HIGH,no,A41,Valleyview,asphalt,,25 mph,4,0
550390773,Valleyview Drive,service,,B,HIGH,no,A41,Valleyview,asphalt,3,25 mph,4,0
19067621,West Park Drive,service,,B,HIGH,no,A41,South Park,asphalt,,25 mph,4,0
201044121,West Park Drive,service,yes,B,HIGH,no,A41,South Park,asphalt,,25 mph,4,0
201044146,West Park Drive,service,yes,B,HIGH,no,A41,South Park,asphalt,,25 mph,4,0
201044150,West Park Drive,service,,B,HIGH,no,A41,South Park,asphalt,,25 mph,4,0
19053502,Andover Road,residential,yes,AB,CRITICAL,no,A41,Andover,,,,3,0
532171503,Andover Road,residential,,B,HIGH,no,A41,Andover,,,,3,0
532171504,Andover Road,residential,yes,AB,CRITICAL,no,A41,Andover,,,,3,0
19057471,Ashburn Road,residential,yes,AB,CRITICAL,no,A41,Ashburn,,,,3,0
761362581,Ashburn Road,residential,,B,HIGH,no,A41,Ashburn,,,,3,0
761362582,Ashburn Road,residential,yes,AB,CRITICAL,no,A41,Ashburn,,,,3,0
19069302,Chase Plaza Drive,residential,yes,AB,CRITICAL,no,A41,,asphalt,4,25 mph,3,0
53198224,Chase Plaza Drive,residential,no,B,HIGH,no,A41,Chase,asphalt,2,25 mph,3,0
732754701,Chase Plaza Drive,residential,yes,AB,CRITICAL,no,A41,,asphalt,4,25 mph,3,0
19061169,Danbury Road,residential,,B,HIGH,no,A41,Danbury,,,,3,0
966071715,Danbury Road,residential,,B,HIGH,no,A41,Danbury,,,,3,0
966071716,Danbury Road,residential,,B,HIGH,no,A41,Danbury,,,,3,0
19071300,Grandin Avenue,residential,,B,HIGH,no,A41,Grandin,,,,3,0
19071301,Grandin Avenue,residential,,B,HIGH,no,A41,Grandin,,,,3,0
339545604,Grandin Avenue,residential,,B,HIGH,no,A41,Peach,asphalt,,25 mph,3,0
19054447,Hanover Road,residential,,B,HIGH,no,A41,Hanover,,,,3,0
966071713,Hanover Road,residential,,B,HIGH,no,A41,Hanover,,,,3,0
966071714,Hanover Road,residential,,B,HIGH,no,A41,Hanover,,,,3,0
19066842,Harrison Avenue,residential,no,B,HIGH,no,A41,Harrison,,,,3,0
217920698,Harrison Avenue,residential,,B,HIGH,no,A41,Harrison,,,,3,0
217920705,Harrison Avenue,residential,no,B,HIGH,no,A41,Harrison,,,,3,0
19059453,Hickman Street,residential,,B,HIGH,no,A41,Hickman,,,,3,0
19059455,Hickman Street,residential,,B,HIGH,no,A41,Hickman,,,,3,0
920685651,Hickman Street,residential,,B,HIGH,no,A41,Hickman,,,,3,0
19054142,Junefield Avenue,residential,,B,HIGH,no,A41,Junefield,,,,3,0
532171487,Junefield Avenue,residential,yes,AB,CRITICAL,no,A41,Junefield,asphalt,,,3,0
532171488,Junefield Avenue,residential,yes,AB,CRITICAL,no,A41,Junefield,asphalt,2,,3,0
19057682,Lake Circle Drive,service,,B,HIGH,no,A41,Lake Circle,,,,3,0
19057684,Lake Circle Drive,service,,B,HIGH,no,A41,Lake Circle,,,,3,0
19057686,Lake Circle Drive,service,,B,HIGH,no,A41,Lake Circle,,,,3,0
19060017,Lakeridge Drive,tertiary,,B,HIGH,no,A41,Lakeridge,,,35 mph,3,0
550390768,Lakeridge Drive,tertiary,,B,HIGH,no,A41,Lakeridge,,3,35 mph,3,0
966071706,Lakeridge Drive,tertiary,,B,HIGH,no,A41,Lakeridge,,,35 mph,3,0
19059656,Lincoln Avenue,residential,,B,HIGH,no,A41,Lincoln,,,,3,0
19059660,Lincoln Avenue,residential,,B,HIGH,no,A41,Lincoln,,,,3,0
969713218,Lincoln Avenue,residential,,B,HIGH,no,A41,Lincoln,,,,3,0
19070488,Meadowcrest Road,residential,,B,HIGH,no,A41,Meadowcrest,,,,3,0
560612443,Meadowcrest Road,tertiary,,B,HIGH,no,A41,Meadowcrest,,,,3,0
560612444,Meadowcrest Road,residential,,B,HIGH,no,A41,Meadowcrest,,,,3,0
19070720,Oliver Court,residential,,B,HIGH,no,A41,Oliver,,,,3,0
1341893881,Oliver Court,residential,yes,AB,CRITICAL,no,A41,Oliver,,,,3,0
1341893882,Oliver Court,residential,yes,AB,CRITICAL,no,A41,Oliver,,,,3,0
19070566,Peach Street,residential,,B,HIGH,no,A41,Peach,,,,3,0
339542739,Peach Street,residential,,B,HIGH,no,A41,Peach,,,,3,0
339545601,Peach Street,residential,,B,HIGH,no,A41,Peach,,,,3,0
19052321,Perry Street,residential,,B,HIGH,no,A41,Perry,,,,3,0
920685649,Perry Street,residential,,B,HIGH,no,A41,Perry,,,,3,0
920685654,Perry Street,residential,,B,HIGH,no,A41,Perry,,,,3,0
19061535,Quailridge Court,residential,yes,AB,CRITICAL,no,A41,Quailridge,,,,3,0
53199674,Quailridge Court,residential,,B,HIGH,no,A41,Quailridge,,,,3,0
53199675,Quailridge Court,residential,yes,AB,CRITICAL,no,A41,Quailridge,,,,3,0
19060422,Roosevelt Avenue,residential,,B,HIGH,no,A41,Roosevelt,,,,3,0
225801687,Roosevelt Avenue,residential,,B,HIGH,no,A41,Roosevelt,,,,3,0
225801689,Roosevelt Avenue,residential,,B,HIGH,no,A41,Roosevelt,,,,3,0
19059398,Sprucehill Drive,residential,,B,HIGH,no,A41,Sprucehill,,,,3,0
225801690,Sprucehill Drive,residential,no,B,HIGH,no,A41,Sprucehill,,,,3,0
225801691,Sprucehill Drive,residential,,B,HIGH,no,A41,Sprucehill,,,,3,0
19065611,Vista Glen Drive,residential,,B,HIGH,no,A41,Vista Glen,,,,3,0
200715035,Vista Glen Drive,residential,yes,AB,CRITICAL,no,A41,Vista Glen,asphalt,,,3,0
200715040,Vista Glen Drive,residential,yes,AB,CRITICAL,no,A41,Vista Glen,asphalt,,,3,0
19067515,Washington Avenue,residential,,B,HIGH,no,A41,Washington,,,,3,0
628707884,Washington Avenue,residential,,B,HIGH,no,A41,Washington,,,,3,0
982406221,Washington Avenue,residential,,B,HIGH,no,A41,Washington,,,,3,0
19068081,Williamson Drive,residential,,B,HIGH,no,A41,Williamson,asphalt,,,3,0
95492580,Williamson Drive,residential,yes,AB,CRITICAL,no,A41,Williamson,asphalt,,,3,0
95492581,Williamson Drive,residential,yes,AB,CRITICAL,no,A41,Williamson,asphalt,,,3,0
19063992,Aspen Court,service,,B,HIGH,no,A41,Aspen,,,,2,0
19063993,Aspen Court,service,,B,HIGH,no,A41,Aspen,,,,2,0
19055583,Aspenhill Drive,residential,,B,HIGH,no,A41,Aspenhill,asphalt,,,2,0
19055584,Aspenhill Drive,residential,,B,HIGH,no,A41,Aspenhill,asphalt,,,2,0
19062549,Bachman Street,residential,,B,HIGH,no,A41,Bachman,,,,2,0
1207102368,Bachman Street,residential,,B,HIGH,no,A41,Bachman,,,,2,0
19056236,Ballinger Road,residential,,B,HIGH,no,A41,Ballinger,,,,2,0
19056238,Ballinger Road,residential,,B,HIGH,no,A41,Ballinger,asphalt,,,2,0
19052345,Beech Drive,tertiary,,B,HIGH,no,A41,Beech,,,,2,0
560612445,Beech Drive,residential,,B,HIGH,no,A41,Beech,,,,2,0
19065663,Brightview Drive,residential,,B,HIGH,no,A41,Brightview,,,,2,0
19065664,Brightview Drive,residential,,B,HIGH,no,A41,Brightview,,,,2,0
19053553,Burley Circle,residential,yes,AB,CRITICAL,no,A41,Burley,,,,2,0
19053554,Burley Circle,residential,yes,AB,CRITICAL,no,A41,Burley,,,,2,0
19052975,Carlsbad Road,residential,,B,HIGH,no,A41,Carlsbad,,,,2,0
966071711,Carlsbad Road,residential,,B,HIGH,no,A41,Carlsbad,,,,2,0
19055976,Case Lane,service,,B,HIGH,no,A74,Case,,,,2,0
1293844975,Case Lane,residential,,B,HIGH,no,A41,Case,,,,2,0
19064364,Christopal Drive,residential,,B,HIGH,no,A41,Christopal,,,,2,0
632417177,Christopal Drive,residential,,B,HIGH,no,A41,Christopal,,,,2,0
19052803,Clovernoll Drive,residential,,B,HIGH,no,A41,Clovernoll,,,,2,0
19052805,Clovernoll Drive,residential,,B,HIGH,no,A41,Clovernoll,,,,2,0
19051485,Compton Hill Drive,residential,,B,HIGH,no,A41,Compton Hill,,,,2,0
19069386,Compton Hill Drive,residential,,B,HIGH,no,A41,Compton Hill,,,,2,0
19066664,Compton Square Drive,service,,B,HIGH,no,A41,Compton Square,,,,2,0
265423566,Compton Square Drive,service,,B,HIGH,no,A41,Compton Square,,,,2,0
19067897,Corona Road,residential,,B,HIGH,no,A41,Corona,,,,2,0
966071712,Corona Road,residential,,B,HIGH,no,A41,Corona,,,,2,0
19058569,Cromwell Road,residential,,B,HIGH,no,A41,Cromwell,asphalt,3,,2,0
532171498,Cromwell Road,residential,,B,HIGH,no,A41,Cromwell,asphalt,,,2,0
19070710,Crossing Drive,service,,B,HIGH,no,A41,Crossing,,,,2,0
19070711,Crossing Drive,service,,B,HIGH,no,A41,Crossing,,,,2,0
19069798,Damon Road,residential,,B,HIGH,no,A41,Damon,asphalt,3,,2,0
532171495,Damon Road,residential,,B,HIGH,no,A41,Damon,,,,2,0
19055434,Dinsmore Drive,residential,yes,AB,CRITICAL,no,A41,Dinsmore,,,,2,0
761362586,Dinsmore Drive,residential,yes,AB,CRITICAL,no,A41,Dinsmore,,,,2,0
19065452,Elm Alley,service,,B,HIGH,no,A41,Elm,asphalt,,25 mph,2,0
339542736,Elm Alley,service,,B,HIGH,no,A41,Elm,asphalt,,25 mph,2,0
19053050,Enfield Street,residential,,B,HIGH,no,A41,Enfield,asphalt,,,2,0
19053051,Enfield Street,residential,,B,HIGH,no,A41,Enfield,asphalt,,,2,0
19061974,Gloria Avenue,residential,,B,HIGH,no,A41,Gloria,,,,2,0
628707885,Gloria Avenue,residential,,B,HIGH,no,A41,Gloria,,,,2,0
19058363,Golfview Drive,service,,B,HIGH,no,A41,Golfview,asphalt,,25 mph,2,0
19065913,Golfview Drive,service,,B,HIGH,no,A41,Golfview,asphalt,,25 mph,2,0
19069998,Grant Avenue,residential,,B,HIGH,no,A41,Grant,,,,2,0
700329587,Grant Avenue,residential,,B,HIGH,no,A41,Grant,,,,2,0
19054430,Harmony Avenue,residential,,B,HIGH,no,A41,Harmony,,,,2,0
19054431,Harmony Avenue,residential,,B,HIGH,no,A41,Harmony,,,,2,0
19056019,Hempstead Drive,residential,,B,HIGH,no,A41,Hempstead,,3,,2,0
549833427,Hempstead Drive,residential,,B,HIGH,no,A41,Hempstead,,,,2,0
19052456,Hill Avenue,residential,,B,HIGH,no,A41,Hill,,,,2,0
653860513,Hill Avenue,residential,,B,HIGH,no,A41,Hill,,,,2,0
19057694,Hilltop Lane,residential,,B,HIGH,no,A41,Hilltop,,,,2,0
19057703,Hilltop Lane,residential,,B,HIGH,no,A41,Hilltop,,,,2,0
19066993,Ingram Road,residential,,B,HIGH,no,A41,Ingram,,,,2,0
532171494,Ingram Road,residential,,B,HIGH,no,A41,Ingram,asphalt,3,,2,0
19056442,Joseph Street,residential,,B,HIGH,no,A41,Joseph,,,,2,0
19056444,Joseph Street,residential,,B,HIGH,no,A41,Joseph,,,,2,0
19072125,Lakenoll Drive,service,,B,HIGH,no,A41,Lakenoll,,,,2,0
642983409,Lakenoll Drive,service,yes,B,HIGH,no,A41,Lakenoll,,,,2,0
19054645,Lakeside Drive,residential,,B,HIGH,no,A41,Lakeside,,,,2,0
19054646,Lakeside Drive,residential,,B,HIGH,no,A41,Lakeside,,,,2,0
19053755,Long Lane,residential,,B,HIGH,no,A41,Long,,,,2,0
19053757,Long Lane,residential,,B,HIGH,no,A41,Long,,,,2,0
19055944,Lumberjack Drive,residential,,B,HIGH,no,A41,Lumberjack,,,,2,0
19055946,Lumberjack Drive,residential,,B,HIGH,no,A41,Lumberjack,,,,2,0
19058570,Mallory Lane,service,,B,HIGH,no,A41,Mallory,,,,2,0
560119787,Mallory Lane,residential,,B,HIGH,no,A41,Mallory,,,,2,0
19054493,Mandarin Drive,residential,,B,HIGH,no,A41,Mandarin,asphalt,,,2,0
1149065406,Mandarin Drive,residential,,B,HIGH,no,A41,Mandarin,asphalt,,,2,0
19055815,Maria Avenue,residential,,B,HIGH,no,A41,Maria,,,,2,0
19059412,Maria Avenue,residential,,B,HIGH,no,A41,Joridge,,,,2,0
19056689,Martin Street,residential,,B,HIGH,no,A41,Martin,,,,2,0
19056691,Martin Street,residential,,B,HIGH,no,A41,Martin,,,,2,0
19055195,Meredith Drive,residential,,B,HIGH,no,A41,Meredith,,,,2,0
559732718,Meredith Drive,residential,,B,HIGH,no,A41,Meredith,,3,,2,0
19068581,Newgate Lane,residential,,B,HIGH,no,A41,Newgate,asphalt,,,2,0
19068585,Newgate Lane,residential,,B,HIGH,no,A41,Newgate,,,,2,0
19071137,Osborn Way,residential,,B,HIGH,no,A41,Orange,asphalt,,25 mph,2,0
531746244,Osborn Way,residential,,B,HIGH,no,A41,Orange,asphalt,3,25 mph,2,0
19063351,Park Avenue,residential,,B,HIGH,no,A41,Park,,,,2,0
19063360,Park Avenue,residential,,B,HIGH,no,A41,Park,,,,2,0
19059381,Peachtree Court,residential,,B,HIGH,no,A41,Peachtree,,,,2,0
19059382,Peachtree Court,residential,,B,HIGH,no,A41,Peachtree,,,,2,0
19069399,Pippin Lane,residential,,B,HIGH,no,A41,Pippin,,,,2,0
989307995,Pippin Lane,path,,B,HIGH,no,A41,Pippin,,,,2,0
19061917,Pleasanthill Drive,residential,,B,HIGH,no,A41,Pleasanthill,,,,2,0
19061920,Pleasanthill Drive,residential,,B,HIGH,no,A41,Pleasanthill,,,,2,0
19059025,Pulver Drive,residential,yes,AB,CRITICAL,no,A41,Pulver,,,,2,0
758341599,Pulver Drive,residential,,B,HIGH,no,A41,Pulver,,,,2,0
19054971,Reily Road,residential,,B,HIGH,no,A41,Reily,,,,2,0
19054973,Reily Road,residential,,B,HIGH,no,A41,Reily,,,,2,0
19067223,Reynard Avenue,residential,,B,HIGH,no,A41,Reynard,,,,2,0
550127637,Reynard Avenue,residential,,B,HIGH,no,A41,Reynard,,3,,2,0
80396702,Riddle Road,tertiary,,B,HIGH,no,A41,Riddle,,,,2,0
560612442,Riddle Road,residential,,B,HIGH,no,A41,Riddle,,,,2,0
862875849,Roettele Place,residential,yes,AB,CRITICAL,no,A41,Roettele,concrete,1,,2,0
862875850,Roettele Place,residential,no,B,HIGH,no,A41,Roettele,concrete,2,,2,0
19061548,Sarbrook Drive,residential,,B,HIGH,no,A41,Sarbrook,,,,2,0
19061550,Sarbrook Drive,residential,,B,HIGH,no,A41,Sarbrook,,,,2,0
19062266,Sebring Drive,residential,,B,HIGH,no,A41,Sebring,,3,,2,0
532646827,Sebring Drive,residential,,B,HIGH,no,A41,Sebring,,,,2,0
19071680,Silver Maple Way,residential,,B,HIGH,no,A41,Silver Maple,asphalt,,,2,0
532001284,Silver Maple Way,residential,,B,HIGH,no,A41,Silver Maple,,,,2,0
19060883,Silverhedge Drive,residential,,B,HIGH,no,A41,Silverhedge,,,,2,0
265074716,Silverhedge Drive,residential,,B,HIGH,no,A41,Silverhedge,,,,2,0
19058602,Springrun Drive,residential,,B,HIGH,no,A41,Springrun,,,,2,0
19066074,Springrun Drive,residential,,B,HIGH,no,A41,Springrun,,,,2,0
19071895,Wilson Avenue,residential,,B,HIGH,no,A41,Wilson,,,,2,0
671601546,Wilson Avenue,residential,,B,HIGH,no,A41,Wilson,,,,2,0
19058172,Woodview Court,service,,B,HIGH,no,A41,Woodview,,,,2,0
19058173,Woodview Court,service,,B,HIGH,no,A41,Woodview,,,,2,0
